,tweet_text,emotion_label
32204,,
32205,,
32206,,
32207,,
32208,,
32209,,
32210,,
32211,,
32212,,
32213,,
32214,,
32215,,
32216,,
32217,,
32218,,
32219,,
32220,,
32221,,
32222,,
32223,,
32224,,
32225,,
32226,,
32227,,
32228,,
32229,,
32230,,
32231,,
32232,,
32233,,
32234,,
32235,,
32236,,
32237,,
32238,,
32239,,
32240,,
32241,,
32242,,
32243,,
32244,,
32245,,
32246,no new lost this week   http://tinyurl.com/cwvrnw @jamestubb @nicolasiorio @chrisdowling @rowanhunter,6.0
32247,is having some tummy issues ,29.0
32248,"i just hit myself in the eye with my headphones. owwie  well, just above my eye. not in my eyeball haha",1.0
32249,is back at work... hoorah ,17.0
32250,"@GSMHelpdesk That sucks  Happens a lot to me, too :S",2.0
32251,greatttt still got art to do and I've lost my glasses!And schools tomorrow ,2.0
32252,"@aidilfbk Ah, yes. It's got something to do with the Shockwave Mac client. ",21.0
32253,Eating at ihop using their free wifi since i dont have internet yet ,0.0
32254,"@Teemu Yes, I've had problems with Firefox and flash. Firefox seems to have it downsides afterall. ",21.0
32255,"@thehillybilly yes we shall, cry in pain &amp;+ at that time mr wikky will hate me so much. ",22.0
32256,I'm going to miss Edie on Desperate Housewives ,11.0
32257,says no one in Bounz  http://plurk.com/p/p550h,1.0
32258,What a gorgeous day to be back at work ,17.0
32259,@misskoneko gah...i forgot  poor did...but yeah that was for you,24.0
32260,@Braxietel They are such strong actors too! It seems people on this continent haven't even heard of it though  Thanks for informing me.,0.0
32261,"@nocturnalmonkey It's my own fault, I was naive to think it wouldn't be this bad! ",24.0
32262,@hodgy13 lol was just thinking the same thing. the remotes so far away though ,1.0
32263,Looks like I wont make it to the one stop conference ,9.0
32264,"@NOMtweets has been silent for 5 days. Where are you, my beloved @NOMtweets? Whom will I ridicule if you go away? ",6.0
32265,@mark_forrester I've been trying to get one or 2  wp peeps to join me in attempting it but so far no interest ,16.0
32266,"@IAmKat Me too, I seem to be permanently hungry though. And no, not lunchtime yet. ",2.0
32267,sick to death of Susan Boyle!!!! Can't stand this instant celebrity culture ,11.0
32268,work is soo depressing on a monday ,23.0
32269,@Digital_Girl ...My phone = BROKEN PIECE OF ISH SPRINT  I REALLY need a new one!!! Stopped turning on :/,2.0
32270,back at school and have the blues already   counting down to next hols when I'm UK-bound!,23.0
32271,"@rinkyrinky good times on Sat. night - ta for tunage, though it ended a little too early for my liking ",2.0
32272,Good morning! I love this getting tweets on my phone woke up to 46 texts lol. But idk how well im going to do with no computer till fri ,17.0
32273,@nmb340 Aww are you in college today? ,4.0
32274,Not feeling so well. ,23.0
32275,toyo ito was in berkeley and again i missed another starchitect. ,9.0
32276,"@savamaloy over a certain age? jeez, make me feel old ",2.0
32277,Its 10.45. I had 2 cup of coffee. Still miss my bed ,23.0
32278,I have no interwebs at work. Twittering via phone all day costs too much ,2.0
32279,Free lesson and bored at school ,23.0
32280,I went to the dentist this morning. He put blue stuff on my teeth ,11.0
32281,@ASOS_Julia I've just got back from the usa and have had a really nasty cough/cold/lurgy. And now i've got the shivers and cold sweats ,23.0
32282,I'm realizing sometimes you just can never expect a simple thank you from anyone nemore..... ,21.0
32283,it's my birthday but i feel this is an ordinary day... ,23.0
32284,"@baneen sorry, working from an office sucks ",4.0
32285,Paying bills and doing admin. ,27.0
32286,found out today the lovely lady up the road died at the weekend ,16.0
32287,just woke up ,27.0
32288,"Knackered! Even though Molly and I slept until 9:15 she's having more sleep, I'm looking at all the chores, never ending! ",2.0
32289,"Phil and Fern looked great, they are a great team together, going to really miss Fern ",23.0
32290,"wooot, first day of school! secondary office:/ now has no pencil case thanks to mukas and italian dood  x",1.0
32291,@DaynaHart i have a horrible feeling i'll be up very late today as well and i have a 9am lecture tomorrow as a prep for 3rd year stuff ,15.0
32292,im watching greys anatomy last episode. so sad ,23.0
32293,"@cineMATTic @andyandpals stop it, guysss ",2.0
32294,Firewall comodo is a bad boy when you installing software ,2.0
32295,"@perezhilton by the way, were The Veronicas lip syncing? Sure sounds like it ",6.0
32296,is bk at college after 2 weeks feel dead:| went to see john wasnt in tho :O miss him  missed ma friends so much esh lol,23.0
32297,@perrohunter haha AW  i have my good and bad games!,1.0
32298,@danie1727 i miss you ,19.0
32299,"Recurring nightmare all night. Not cool, brain. Not cool. I just want to sleep. ",15.0
32300,@Plip @blowdart @plc Thanks guys.  Just need to wait for the dns to propagate ,16.0
32301,@KingMao *teary-eyed* not even for a day to trade it over?   *walking away to dark corner*,23.0
32302,how did i know it would turn out like this.... ,21.0
32303,@frogginrox  hope you are feeling better.  ,4.0
32304,Is gutted that the Royal mail project room doesn't have a broadband connection so no facebook for 2 weeks ,9.0
32305,my dad is a fucking retard omg i can sit and eat my dinner where ever i fucking want to ,2.0
32306,@joelthall I'm laying on my couch just wondering what to do ,27.0
32307,skilling herb again ,27.0
32308,"Missing Devon, Hole Farm &amp; everyone there: but 1st day back @ uni, had a GREAT workout; water filter buggered, clueless about S.H. essay!",6.0
32309,Boarding my flight 5:40AM..should be back in the A by 10. Hope this flight process is QUICK! Cuz I'm Already OVER IT! Got 2 hrs of sleep ,2.0
32310,@Airy88  aww that sucks! Get well soon darlin...,4.0
32311,"The past two nights I've been up late working, I've fallen asleep while working. Why?  Because it's 4 am ",6.0
32312,who owns ya???? fuckin hell i got up waaay too earlier for this ,2.0
32313,"@MsHerr Poor thing.   I assure you, if I could be sleeping right now, I would.",4.0
32314,Anise + 6am overtime - a cup of goodness = disater!!! ,2.0
32315,"Have had so much food this morning, now my tummy hurts ",2.0
32316,Is at home watching videos on YouTube....it's all good! School tomorrow though ,0.0
32317,@TessMorris  awww that terrible it's always the nice people ,4.0
32318,No post for us at all today ,27.0
32319,sick right now because of sore throat ,23.0
32320,@6morningnews u guys are on top of my list which is pretty cool... but i can DM only 18 people out of my tiny 41 followers...  ,2.0
32321,Some people make me so angry and suppsed to be so called friends grrrrr great start to a day ,2.0
32322,@gautamghosh could possibly be so! i mean how do we know which indian celebrity is online for real! could be very much fake! ,6.0
32323,@deon @almaviva  MY POOR BRAIN. SAT. NOT SUN.,2.0
32324,God i hate #Fox. Buggers cancelled another good show with clifhangers.  #Dollhouse was just getting intresting  Same shit with #Darkangel,2.0
32325,BORED OF TODAY ALREADY wishing the apprentice was on tonight ,23.0
32326,"Why oh why can't I find out what the beautiful perc instr x stained glass window thingy is called, and where I bought it!? Stupid web ",2.0
32327,I am writing...no idea when I finish ,27.0
32328,"hate how hospitals dont have any service! worried about my mom, and dont know whether shes going to stay a night or not. its almost 3 am ",15.0
32329,I fully hate driving ,2.0
32330,A/C ?????? ???? ??? ????? ??????? Tweet ????...,6.0
32331,"@pdub  it's just the search engine, had my hopes up that @stephenfry and that House bloke were going to do a new series: http://tr.im/jdmN",9.0
32332,"miss my dog, Max so much ",23.0
32333,"Today's the day I should do all my homework, me thinks ",27.0
32334,"woo,1st day of my week off,it's so nice to have a lie in on a Monday morning.Spoiled slightly by my boiler breaking,so cold shower for me ",2.0
32335,is back at work  x,27.0
32336,@Jus10skyWalker justin Justin JUSTIN...You never responded  I'll just shoutout to myself @NinaLaDolce -xoxo,2.0
32337,@nicksbabe28 hey i'm doing good hun. back @ college today tho  how are you?,0.0
32338,It's depressing how I know nothing of the intelligent people who have died recently.  It's like I am Jade Goody's legacy ,23.0
32339,oh crap. bag hasn't been found ,15.0
32340,"went to ruins to buy dvds, right when i got there it was being raided by the cops. just my luck ",2.0
32341,2 little symbols which sum up this morning ,27.0
32342,"Help! Need to switch to cheery Neal! Shoulder aches, back at work, GORGEOUS day outside, I'm in office untill 5.30. ",2.0
32343,when will the pain end? ,23.0
32344,i feel like im coming down with something ,23.0
32345,home! For a few ,17.0
32346,Back here again  roll on the weekend already! LOL,2.0
32347,"Hmm, I'm off to revise some and then reward myself with a Scrubs marathon. Seems such a waste of a nice day  Might play some b-ball later",2.0
32348,"The sun makes me happy!!  Bein in the library lookin out at it, not so much!!! ",17.0
32349,I ate too much ,24.0
32350,I don't get it... ,6.0
32351,"Wondering why Jess is only here 2days then London,then Dubai?Can't u stay a bit longer??? ",6.0
32352,back to uni... lectures and revision  not cool !,2.0
32353,@mongooseson Arabic how exotic! Puts my puny german to shame ,0.0
32354,Back to school tomorrow. ,27.0
32355,really cold. getting sick ,23.0
32356,@darkbast i too wanted to molotov storm the Aust Passport Office a month or so ago. bastards. I feel your pain ,4.0
32357,now it seems i have an over-proofed dough ,27.0
32358,off to play counter strike to get some stress out ,27.0
32359,@PulledHorses Stop taking all my money ,2.0
32360,"back in the yucky city  pretty sure my voice is angry with me. Yet, I'm rejoicing.",11.0
32361,Is wearing the tightest sexiest skirt to work but feels like she looks like Betty Rubble/ Wilma Flinstone! and is still upset about Jude ,13.0
32362,"Beautiful weather, but have to learn for my test tomorrow  And realize it's  time to update my blog... hopefully I can manage that today",27.0
32363,"Today is my personal day of dying hardware: 2 PSU's, 2 RAM's and 1 tapedrive till now ",2.0
32364,&quot;An existing connection was forcibly closed by the remote host&quot; doesn't sound to good ,15.0
32365,This is going to be the worst week of my life. And its starting off with a presentation at 3.30!! Vomit!! ,15.0
32366,Key took my headphones for warranty check. Had to buy cheap substitute - can't live ~2 weeks without music ,23.0
32367,going to fail Graphics... *sigh*  !,23.0
32368,@CindiBlink182 gald it is f u ,0.0
32369,Kylie Minogue and everton are staying at the same hotel -  but I haven't seen them ,9.0
32370,@Castiel84 ye &amp; not in a good way ,27.0
32371,Love my new headband from the cleo mag but it's a bit tight ,17.0
32372,"Right, need to do something to make me feel better ",27.0
32373,"Following famous people, but they won't follow me   Oh, the lowly English teacher sheds a tear tonight.",23.0
32374,Monday means back to work ,27.0
32375,"Wanted to attend a presentation by Erich Sixt. Aula empty, no information, Tobias sad ",23.0
32376,Todays my daddys birthday.  I miss you! Wish I was home to hug and kiss you!,19.0
32377,@Matthoo Well that's inspiring...or not  haha,1.0
32378,Reading 'New Moon' although I have to start doing my homework ,27.0
32379,"The weather in Loughborough today is great, clear skies! ;) Shame I've got evil back ache again  Ibuprofen breakfast today!",2.0
32380,@amandabonanza That's what I felt too. Like nahulugan ako ng something hard.  &gt;&lt;,23.0
32381,"is pretty sick...struggling through her first assignment. South Beach in two days...come on immune system, don't do this to me. ",15.0
32382,thinkin waaaay too much right now!   ,27.0
32383,@ianfnelson @robcthegeek And the &quot;Coming soon&quot; Castle thing has been like that for years! ,2.0
32384,back at work. ,27.0
32385,@mileycyrus dang girl you should still be in bed ,27.0
32386,"Man, I want to talk to one of my idols on Twitter  Lucky rowan guy .",19.0
32387,is sad she can't watch the Wanders show tonight because of work ,23.0
32388,suddenly misses Khalisah ,19.0
32389,"@simon180 luckily I wear the trousers in my house and, and... I'll ask the boss ",1.0
32390,it's time to go home... huhu... i am afraid of the traffic that i will encounter in bacoor... ,15.0
32391,@cheenixin OMG I'm not green. ,27.0
32392,@Rileston76 Except that there are issues letting you view subscribed content ,2.0
32393,"Wave-generation platform to come:  http://bit.ly/bubRD, Nb. Hanstholm, Denmark  same thing, now pile of scrap 8 miles down the coast ",27.0
32394,@Suksy yeah buddy!!! that is what is the feeling sometimes! so many responsibilities!!! ,4.0
32395,"@Volmist Yeah, it is awesome.. Man, i'm terribley addicted. I want free stuff...! Why did you get free stuff ",6.0
32396,,
32397,,
32398,,
32399,,
32400,,
32401,,
32402,,
32403,,
32404,,
32405,,
32406,,
32407,,
32408,,
32409,,
32410,,
32411,,
32412,,
32413,,
32414,,
32415,,
32416,,
32417,,
32418,,
32419,,
32420,,
32421,,
32422,,
32423,,
32424,,
32425,,
32426,,
32427,,
32428,,
32429,,
32430,,
32431,,
32432,,
32433,,
32434,,
32435,,
32436,,
32437,,
32438,,
32439,,
32440,,
32441,,
32442,,
32443,,
32444,,
32445,,
32446,,
32447,,
32448,,
32449,,
32450,,
32451,,
32452,,
32453,,
32454,,
32455,,
32456,,
32457,,
32458,,
32459,,
32460,,
32461,,
32462,,
32463,,
32464,,
32465,,
32466,,
32467,,
32468,,
32469,,
32470,,
32471,,
32472,,
32473,,
32474,,
32475,,
32476,,
32477,,
32478,,
32479,,
32480,,
32481,,
32482,,
32483,,
32484,,
32485,,
32486,,
32487,,
32488,,
32489,,
32490,,
32491,,
32492,,
32493,,
32494,,
32495,,
32496,,
32497,,
32498,,
32499,,
32500,,
32501,,
32502,,
32503,,
32504,,
32505,,
32506,,
32507,,
32508,,
32509,,
32510,,
32511,,
32512,,
32513,,
32514,,
32515,,
32516,,
32517,,
32518,,
32519,,
32520,,
32521,,
32522,,
32523,,
32524,,
32525,,
32526,,
32527,,
32528,,
32529,,
32530,,
32531,,
32532,,
32533,,
32534,,
32535,,
32536,,
32537,,
32538,,
32539,,
32540,,
32541,,
32542,,
32543,,
32544,,
32545,,
32546,My rediscoverings will haunt me.,26.0
32547,@kim2539 Me too,27.0
32548,Finally finished homework....but any bet i'll get more tomorrow,1.0
32549,other half already home from work. didn't actually get to work - migraine hit hard b4 she even got there,6.0
32550,Can't believe my Sky+ box stopped recording the FA Cup semi yesterday half way through extra time. Thanks Sky/ITV! And the Pirates lost!,9.0
32551,@sladja_x have fun and dont go too crazy! say hi to elisa! i already miss you,19.0
32552,"im sad the sun is gone. Was looking forward to revising outside, for a change. But now its cold  Biology revision is killing me",25.0
32553,: Monday,27.0
32554,is wants to see her tweety bird sooner cos its hard  no im lonley,25.0
32555,Poor dora  diego is more richer than her. the only friends she have is her backpack and that HIV monkey name boobs (oopps),10.0
32556,Docs appt this afternoon - shoulder still sore tho so not much hope there,27.0
32557,A giant spider crawled up my pants leg  *shudder*,15.0
32558,"Tarka and Mila settling down in forever homes, but Luther not too good over weekend. Off to vet again",25.0
32559,im lonely i wanna see my baby,25.0
32560,"oh no, i have a cold",25.0
32561,Just me and the cat.  I'm all stopped up.  Head colds suck,25.0
32562,"not feeling the best today, got no sleep",25.0
32563,yay i suck at the PS2. the noobs on the online game are too good. wait that makes no sense. in other words im a noob!         XD,1.0
32564,has to go back to jury duty in 4 hours.,17.0
32565,Not going to school today. I feel terrible. Sorry ashley.,25.0
32566,"Oh no! The weekend is over  That sucks! Have a great week, everyone.",25.0
32567,microwave popcorn for lunch,27.0
32568,@CheskieB It strikes me that that article is like &quot;If evolution is wrong then CREATION MUST BE RIGHT ZOMG!&quot;  Also woop on diss almost done,1.0
32569,@maiseyg poor mary  is your finger broken?,2.0
32570,Going off to schoool  Haven't gotten any sleep at all well only three hrs add my myspace myspace.com/barbiecontractkiller_x ,27.0
32571,Jus touched town n stuck n f**kin traffic on da manhattan bridge smfh wtf can I plz get to my gotdamn bed,2.0
32572,Nothing like getting up too late.,2.0
32573,@imkingblog you're not alone.. I can't sleep either,25.0
32574,@karriedaway aww  i hate that.. i have a speech that my ass procrastinated on.. ugh.. this blows.,2.0
32575,"heading to dorm to get some rest... damn u cold please take off, it's only monday",2.0
32576,@samjmoody love ashes to ashes!! gonna miss tonights boo!,18.0
32577,"@CruciFire @dhempe sorry guys i never knew it was of that category, but content is nothing related to it.. sorry guys  gotta be careful :p",24.0
32578,At school with @Audexia & @_dvb_,27.0
32579,oh lord this week will be uberstressful,15.0
32580,"Off to school. Ew, i woke up at 5 today.",11.0
32581,writing chapter 5 of my diploma thesis,27.0
32582,@x_it Thanks. I'll post that information as a 2nd comment. The first casualty in war is truth  Pretty dumb of #redshirts to do this.,2.0
32583,I just made it to the million dollar question and lost  ha I should prob go to sleep now.,1.0
32584,Fed Coalition Wrong on Recession concession distraction comment!.,2.0
32585,Have installed msysGit and TortoiseGIT (64bit edition). every Git option yields &quot;Msys Git Install Path Error&quot;  no path is accepted.,2.0
32586,@tricycles  That's no good.,25.0
32587,"WinDays birds, prepare for English weather in Opatija   tinyurl.com/225x4l",27.0
32588,is feeling very unwell and is developing a nasty flu,25.0
32589,have to learn spanish vokabulary and some english before the school began...  and I have to do my biology homework...,27.0
32590,must fight the flu.,27.0
32591,"but really, I'm so tired--I'm sick to my stomach...and I just can't sleep!",25.0
32592,"It's been quiet and empty in my office lately, I miss my officemate.. Huhuhu",25.0
32593,"okay, now i'm done relaxing. time to get ready.",27.0
32594,i miss aidan. epically,25.0
32595,@sijeka you have got to be joking!,1.0
32596,"exam today,  sleepy, hungry,",15.0
32597,"is not going to the lecture, because he is ill   However, it does mean he can get repsonses and shizz done.",27.0
32598,No games in the mail today,9.0
32599,My bed feels amazing right now. I would love to stay here all day. Fuck school.  so sleepy!,12.0
32600,"is ill! of all the times to be ill it's today, the day i'm supposed to be putting up my exhibition at college! why oh why!",2.0
32601,It's such a useless and stupid assignment..,2.0
32602,doesn't think it's a good idea to have a latte when you're not used to drinking them,27.0
32603,"First day back at school, this happy holiday has really shown how unhappy i an at this school  gutted.",25.0
32604,"@mileycyrus well, i am sad for you!!",25.0
